108,Shawn Mendes - Treat You Better ,1.137.142.071 ,https://www.youtube.com/watch?v=lY2yjAdbvdQ,lY2yjAdbvdQ,Fri Jul  7 21:08:31 2017
109,Justin Bieber - Sorry (PURPOSE : The Movement) ,2.627.251.894 ,https://www.youtube.com/watch?v=fRh_vgS2dFE,fRh_vgS2dFE,Fri Jul  7 21:12:32 2017
110,Wiz Khalifa - See You Again ft. Charlie Puth [Official Video] Furious 7 Soundtrack ,2.884.567.601 ,https://www.youtube.com/watch?v=RgKAFK5djSk,RgKAFK5djSk,Fri Jul  7 21:16:32 2017
111,Taylor Swift - Shake It Off ,2.241.504.012 ,https://www.youtube.com/watch?v=nfWlot6h_JM,nfWlot6h_JM,Fri Jul  7 21:20:31 2017
112,Meghan Trainor - All About That Bass ,2.009.333.516 ,https://www.youtube.com/watch?v=7PCkvCPvDXk,7PCkvCPvDXk,Fri Jul  7 21:24:31 2017
113,Katy Perry - Roar (Official) ,2.121.531.841 ,https://www.youtube.com/watch?v=CevxZvSJLk8,CevxZvSJLk8,Fri Jul  7 21:27:31 2017
114,Katy Perry - Dark Horse (Official) ft. Juicy J ,1.983.785.323 ,https://www.youtube.com/watch?v=0KSOMA3QBU0,0KSOMA3QBU0,Fri Jul  7 21:32:31 2017
115,Katy Perry - The One That Got Away (Official) ,577.087.689 ,https://www.youtube.com/watch?v=Ahha3Cqe_fk,Ahha3Cqe_fk,Fri Jul  7 21:37:31 2017
116,Katy Perry - Unconditionally (Official) ,418.462.121 ,https://www.youtube.com/watch?v=XjwZAa2EjKA,XjwZAa2EjKA,Fri Jul  7 21:42:31 2017
117,Katy Perry - Firework (Official) ,988.272.502 ,https://www.youtube.com/watch?v=QGJuMBdaqIw,QGJuMBdaqIw,Fri Jul  7 21:46:32 2017
118,Katy Perry - Hot N Cold (Official) ,655.383.925 ,https://www.youtube.com/watch?v=kTHNpusq654,kTHNpusq654,Fri Jul  7 21:50:31 2017
119,Katy Perry - Birthday (Lyric Video) ,232.482.936 ,https://www.youtube.com/watch?v=jqYxyd1iSNk,jqYxyd1iSNk,Fri Jul  7 21:55:31 2017
120,Meghan Trainor - Lips Are Movin ,482.513.923 ,https://www.youtube.com/watch?v=qDc_5zpBj7s,qDc_5zpBj7s,Fri Jul  7 21:59:31 2017
121,Meghan Trainor - Dear Future Husband ,370.784.691 ,https://www.youtube.com/watch?v=ShlW5plD_40,ShlW5plD_40,Fri Jul  7 22:02:32 2017
122,Meghan Trainor - Better When I'm Dancin' ,184.488.466 ,https://www.youtube.com/watch?v=pkCyfBibIbI,pkCyfBibIbI,Fri Jul  7 22:06:31 2017
123,"CAN'T STOP THE FEELING! (From DreamWorks Animation's ""Trolls"") (Official Video) ",541.060.260 ,https://www.youtube.com/watch?v=ru0K8uYEZWw,ru0K8uYEZWw,Fri Jul  7 22:09:31 2017
124,Adele - Send My Love (To Your New Lover) ,398.601.545 ,https://www.youtube.com/watch?v=fk4BbF7B29w,fk4BbF7B29w,Fri Jul  7 22:14:31 2017
125,Adele - Hello ,2.003.107.375 ,https://www.youtube.com/watch?v=YQHsXMglC9A,YQHsXMglC9A,Fri Jul  7 22:17:32 2017
